AQI_pm25,AQI_pm10,AQI_o3,AQI_co,AQI,AQI_no2,CityName
199.65039605747907,26.686062053965667,243.9275769077304,25.765680212114837,243.9275769077304,,vancouver
171.4076860163963,167.38101128034526,120.04647658110662,69.06730753749844,171.4076860163963,,vancouver
217.2725833368269,268.2866762606492,90.62546705763587,23.8794188710944,268.2866762606492,,vancouver
164.77861840405888,191.07054303500996,13.88338773421497,181.18473439110085,191.07054303500996,,vancouver
188.7643793231475,95.02471620477648,112.6917099264498,85.55459534226216,188.7643793231475,,vancouver
215.1865851082965,60.07785693353506,133.15581277991637,79.41779109079518,215.1865851082965,,vancouver
235.00439452806717,124.3204573822023,156.0873318535221,61.83860466955015,235.00439452806717,,vancouver
183.1217005375464,133.15581277991637,201.04650503301693,83.71574919037235,201.04650503301693,,vancouver
262.46725337574543,82.13504606808908,211.54380309656855,71.25919003098535,262.46725337574543,,vancouver
262.6370986194813,137.32857200286722,16.35743335008254,87.48900772410563,262.6370986194813,,vancouver
104.16226202565764,68.86722960200518,273.1691099793015,99.53574107717093,273.1691099793015,,vancouver
180.94785887002425,185.9594551203292,42.23184768515796,5.0081888104754055,185.9594551203292,,vancouver
180.08132267208197,70.49205009048252,215.07035155751583,154.56844495352487,215.07035155751583,,vancouver
112.1808713156861,238.61784118725444,241.28916365068687,136.42583890733331,241.28916365068687,,vancouver
222.7704430352915,270.2390570628312,284.3903735463709,175.34874496381673,284.3903735463709,,vancouver
180.49109707706535,121.62391769030287,113.02599700330924,58.49642457736918,180.49109707706535,,vancouver
161.91330322603594,267.8319850419845,259.5247389268758,156.04914974133317,267.8319850419845,,vancouver
158.64498963528317,96.8971346782332,1.8790408300308388,142.17247681417848,158.64498963528317,,vancouver
155.39064113374428,113.4005207505027,98.56901251701846,81.2873919712775,155.39064113374428,,vancouver
76.7280026499677,184.3796247163505,231.3573694185794,134.8300499445836,231.3573694185794,,vancouver
265.6731813934041,133.15581277991637,276.41442117819105,45.2382928079735,276.41442117819105,,vancouver
279.1641713317074,133.15581277991637,29.096534245083006,138.1931147851607,279.1641713317074,,vancouver
228.53879220015764,214.2343741052491,7.2823726090956145,169.3590580156258,228.53879220015764,,vancouver
169.15512645133643,95.61337058829662,216.9098144911517,93.66612484911045,216.9098144911517,,vancouver
156.8794022081579,88.5604093237126,59.33332876667492,116.53808881868216,156.8794022081579,,vancouver
196.23490831725772,60.24771888635477,186.5824092086313,48.68352674729601,196.23490831725772,,vancouver
157.40704495496118,103.15896850909124,252.18216483444232,92.145207893221,252.18216483444232,,vancouver
187.03411869840767,221.9936865689317,275.47637915903283,79.86733824957429,275.47637915903283,,vancouver
288.9018861483925,73.26605023236436,290.6688395578217,174.51290003296538,290.6688395578217,,vancouver
215.4602431057457,140.63608186342412,217.49081174562147,167.99730483006653,217.49081174562147,,vancouver
54.79877509827482,55.81415270653092,23.60185445696024,131.912127061094,131.912127061094,,vancouver
255.97980864828185,155.19882274455088,74.96716937505713,63.81203592737478,255.97980864828185,,vancouver
290.9088687629413,187.60697845459825,8.282534703541106,153.26777401172032,290.9088687629413,,vancouver
149.80771477326758,89.4927483435849,82.86374037478319,191.64344058887883,191.64344058887883,,vancouver
139.48843455727206,86.42318945749881,246.8395793095375,17.446006551735916,246.8395793095375,,vancouver
41.51748765272601,145.26514902350962,240.09296456957745,62.7096814196217,240.09296456957745,,vancouver
247.4869561998212,146.71595297515137,283.3060395196348,30.66394579795493,283.3060395196348,,vancouver
132.28163311032836,160.12923215888802,28.88525537827392,97.71074938334762,160.12923215888802,,vancouver
54.4056094529779,22.037794323598597,214.14069558823243,60.32067419515149,214.14069558823243,,vancouver
164.65346866220278,173.85782386834518,42.3508447927304,179.1640233466333,179.1640233466333,,vancouver
117.68428284108948,243.2642929474086,33.67108959504601,153.64210540270437,243.2642929474086,,vancouver
289.9438847237851,16.159438168377303,192.99838931538812,0.9520520290417992,289.9438847237851,,vancouver
295.506855293739,129.81063545059789,0.4828990148833226,86.06282735045134,295.506855293739,,vancouver
127.290477093297,182.9505624752564,34.02273943303478,113.06984528172586,182.9505624752564,,vancouver
215.45456543913755,179.3672377619708,7.566013171167987,81.24114143984848,215.45456543913755,,vancouver
182.06501297515712,135.46294055271582,45.74453840359518,111.251023871782,182.06501297515712,,vancouver
27.90464054574377,242.00574530453025,245.18622860509467,63.36804629813654,245.18622860509467,,vancouver
120.44703001242524,184.509176114827,19.374946838683,112.08168364461883,184.509176114827,,vancouver
169.2492577188643,174.1175257050594,267.5827403108624,8.663639537957003,267.5827403108624,,vancouver
162.29404141935842,61.2695584516541,209.38473459313863,28.124056802779112,209.38473459313863,,vancouver
207.95895006672973,72.9702289207845,56.59034615208327,118.91771041817236,207.95895006672973,,vancouver
285.4374275027108,60.10127269426636,64.35229904726853,166.89230063327128,285.4374275027108,,vancouver
296.7518219031866,1.9328917240025725,104.78095501500044,146.77075599727362,296.7518219031866,,vancouver
236.3909002196291,59.21038405043497,11.259582682569198,126.10391018941708,236.3909002196291,,vancouver
188.1909553906151,73.94067995742077,175.4662173727183,141.9297077576175,188.1909553906151,,vancouver
176.25265929229212,90.97259816923771,263.90765019032136,64.74042952450944,263.90765019032136,,vancouver
230.3007290388238,178.37103736471803,196.13183728033667,126.0912461561386,230.3007290388238,,vancouver
258.3781076532462,193.8061855993472,207.6343906919837,56.88113817406626,258.3781076532462,,vancouver
193.58211311385497,110.52046325098266,283.4915835962983,68.88008209791137,283.4915835962983,,vancouver
288.017142594296,176.62920371772492,249.7457226654574,98.3965451391464,288.017142594296,,vancouver
169.2871896662386,194.4042211679788,288.5667336075693,35.89517151479429,288.5667336075693,,vancouver
188.08562827420224,114.75952872934307,195.4391220171285,82.54697765170108,195.4391220171285,,vancouver
235.9818314633729,98.84586216473735,277.56392559234035,65.42624592044697,277.56392559234035,,vancouver
153.45901647638914,240.59236213418257,266.7434037367837,133.9707476319521,266.7434037367837,,vancouver
253.01616504765173,171.3888513986202,34.03036297772464,71.23092357177002,253.01616504765173,,vancouver
188.4950428544766,2.93473626320084,285.38800635472,22.22819004516821,285.38800635472,,vancouver
156.3409942442745,287.49776509516903,217.81076979799613,29.6244385547181,287.49776509516903,,vancouver
164.08781114396723,177.9449837687922,147.44584962597483,38.7681874554959,177.9449837687922,,vancouver
215.309489572788,198.16296497041952,138.4257938234203,28.289863220171966,215.309489572788,,vancouver
213.9338750492132,6.787836111095512,218.74410170035367,82.71676912734492,218.74410170035367,,vancouver
167.88528519093478,266.8239748080392,5.38000585427827,22.486284365595797,266.8239748080392,,vancouver
280.76910054599745,12.71272406956175,209.97015261236535,54.41991879690872,280.76910054599745,,vancouver
163.3962182395475,126.94386929187796,26.63610430471389,66.43205168708363,163.3962182395475,,vancouver
299.53529723730287,190.279478108823,27.542649804621917,85.18950988784225,299.53529723730287,,vancouver
156.1127838461533,56.09636693973359,155.87578470672707,72.71924762975867,156.1127838461533,,vancouver
165.8991073652126,108.99318187505176,114.0238086479048,161.35226286904148,165.8991073652126,,vancouver
231.83470125966952,32.97964356408474,34.26306377097074,2.376108763947836,231.83470125966952,,vancouver
249.8817538621509,165.0365126970694,133.15581277991637,175.8834378672834,249.8817538621509,,vancouver
176.85783578165226,62.4747851087968,133.15581277991637,77.05682379937679,176.85783578165226,,vancouver
277.8552407680004,175.88054287532265,9.802470358419406,128.69295700302038,277.8552407680004,,vancouver
194.68025427824227,169.24196056996792,255.9206696469728,94.80091053093516,255.9206696469728,,vancouver
244.29600733784545,92.25641473499022,32.19310231234986,78.64925985995322,244.29600733784545,,vancouver
197.93675439791343,32.449528102731385,30.70291961197598,25.040379263826043,197.93675439791343,,vancouver
135.4990872122807,206.5343259701984,180.47264753607212,16.15959352449691,206.5343259701984,,vancouver
157.47808511505207,96.0395011338858,173.2980506852516,56.14356303682202,173.2980506852516,,vancouver
233.59797121121167,241.3498035217211,251.3274632212408,144.5087399915128,251.3274632212408,,vancouver
160.79207517717447,154.49182567835004,24.97883623028513,93.86003348846909,160.79207517717447,,vancouver
196.09700017928955,90.21727949504016,250.74096629091875,49.07404791246832,250.74096629091875,,vancouver
296.9347038575546,53.89353339995562,192.59121438210093,130.3522943602385,296.9347038575546,,vancouver
256.5044328413006,268.71242991748954,259.7422359473174,15.03525870117859,268.71242991748954,,vancouver
201.16184334860236,183.12563524461203,281.7615345991455,89.5339235218567,281.7615345991455,,vancouver
216.1861732546584,123.95829596912763,39.57603138136107,54.86726732672216,216.1861732546584,,vancouver
188.44709788742955,34.74217009853194,47.0212278258612,129.0414014291383,188.44709788742955,,vancouver
156.69387488056836,79.65706471677416,270.34374089669865,185.6683625691205,270.34374089669865,,vancouver
154.94031297386425,32.95079978514522,123.3148382344832,19.84935230606255,154.94031297386425,,vancouver
27.001613266705007,271.9659588918225,230.88364164205208,56.68214255226438,271.9659588918225,,vancouver
298.02484171436265,133.15581277991637,223.6166453780512,13.390248824538016,298.02484171436265,,vancouver
153.61118006543637,155.03648843885307,21.38570063713853,159.0224089265478,159.0224089265478,,vancouver
196.38855596347028,6.274417523393115,181.7202895566924,96.81308664891162,196.38855596347028,,vancouver
158.47285145195323,18.52023964905687,253.8809916886471,55.71696610836752,253.8809916886471,,vancouver
298.0788572936171,238.20716220582236,213.84921704775377,133.15581277991637,298.0788572936171,,vancouver
294.9557879295397,87.72210077703879,51.01599731659223,145.9996355879154,294.9557879295397,,vancouver
260.0373399269004,81.08766952107104,17.23893316937451,69.8138585487786,260.0373399269004,,vancouver
120.73651918223857,62.770645816077845,32.30457324380927,48.34727325582475,120.73651918223857,,vancouver
293.1227743034739,63.43348539717186,130.09170881524713,185.22110104716216,293.1227743034739,,vancouver
80.88130331312375,101.23114319382444,120.38644497165495,129.87587652530092,129.87587652530092,,vancouver
199.08933141314307,272.5863464956372,256.6132510942035,162.73975545922377,272.5863464956372,,vancouver
208.97615206900704,104.83634724495252,223.632983819863,28.064394590670307,223.632983819863,,vancouver
88.59989035830765,271.4604428303955,2.2032120157203345,34.557453719347095,271.4604428303955,,vancouver
164.34068524569653,260.04344209845715,184.3036628018311,148.03225147321933,260.04344209845715,,vancouver
178.95103949242295,173.45825511986257,281.9333113580012,114.38985691969349,281.9333113580012,,vancouver
251.66705162381015,187.3753395426492,203.0015038281957,74.79081829884554,251.66705162381015,,vancouver
177.36640219553286,158.72058731633769,241.72324286758408,133.15581277991637,241.72324286758408,,vancouver
6.546552741420441,113.5810408877678,38.13595063400011,151.13738794395843,151.13738794395843,,vancouver
48.55762149078812,119.21716825592426,99.58657042604054,152.32413912105855,152.32413912105855,,vancouver
214.74854626195875,14.788296098333513,286.0888083471677,21.146007135617683,286.0888083471677,,vancouver
172.01196779733507,216.6269373766376,17.159580666690726,55.34093879175968,216.6269373766376,,vancouver
288.4540035388092,252.408732918566,227.23918643781863,73.29279970822026,288.4540035388092,,vancouver
51.80180516640154,212.9811333556832,296.9766986551542,165.82589182655838,296.9766986551542,,vancouver
192.3885355435522,96.66479365739312,244.39120904139943,23.06324701975156,244.39120904139943,,vancouver
156.82179001968743,87.08880010115192,183.48530378725212,97.9746155504307,183.48530378725212,,vancouver
154.24778683381558,11.286811654416558,289.1094853384713,179.68221744372508,289.1094853384713,,vancouver
73.10494509405486,165.47207793935343,27.999440960713518,95.36931780162068,165.47207793935343,,vancouver
297.0525707223917,158.03955235268918,223.970114028484,90.14188933241888,297.0525707223917,,vancouver
278.1893654745323,64.57049557920067,231.3371618744724,25.81987849486814,278.1893654745323,,vancouver
219.5700191627846,56.52426009315879,54.41309966476952,17.895525303697482,219.5700191627846,,vancouver
294.83944845530624,159.12302077819194,254.46713388838987,76.55077668209037,294.83944845530624,,vancouver
206.655347195356,65.6772229752009,298.6603111014397,33.878041962201074,298.6603111014397,,vancouver
196.2202469033185,73.40689028565376,249.70548559082732,125.08643676922722,249.70548559082732,,vancouver
87.0086168343832,226.68373506387297,239.8920707851485,131.60361686158274,239.8920707851485,,vancouver
255.06743474979493,89.69659171902649,279.3338992177073,17.27851550091163,279.3338992177073,,vancouver
160.76327658158223,174.7976428555382,14.108818125719292,87.66137518116736,174.7976428555382,,vancouver
214.4738384908932,139.4414038403189,206.11917793930616,1.1580962892885611,214.4738384908932,,vancouver
182.3023660529459,136.7669663317821,69.85828312665554,114.37867978684596,182.3023660529459,,vancouver
168.79694049327514,163.61124284490177,23.29405938174512,182.39645346334052,182.39645346334052,,vancouver
244.33731855597728,197.2838415464276,284.8824206555114,87.1102156669255,284.8824206555114,,vancouver
91.06924371907286,95.14098171223884,209.766408007358,5.749929590743119,209.766408007358,,vancouver
178.71842726519077,148.79967134406112,251.992232263129,10.546524583771204,251.992232263129,,vancouver
187.4795738482265,120.37640993392544,158.46253757229184,6.663926711874256,187.4795738482265,,vancouver
254.81020557024829,127.44235947251582,25.020875445131928,57.39548635018599,254.81020557024829,,vancouver
222.23339055290137,248.06776538404057,31.596317125243388,151.59059411178828,248.06776538404057,,vancouver
246.024547760786,96.60206438051196,19.366750497207512,99.25077492150037,246.024547760786,,vancouver
230.83070569372265,158.8266729735377,212.1544980340469,17.165357948449664,230.83070569372265,,vancouver
113.0875685669701,170.16149106670136,280.37168948689566,73.87693136691725,280.37168948689566,,vancouver
186.823500598002,6.215194926742887,6.138745583269361,25.79979255592833,186.823500598002,,vancouver
267.6051131719792,0.5204913003727796,268.7367768249441,69.3658237042127,268.7367768249441,,vancouver
213.37122353095967,226.92180112332204,184.641836635118,19.09632426648732,226.92180112332204,,vancouver
18.54478944917614,191.2096347985052,292.4738099835455,90.3095477640344,292.4738099835455,,vancouver
201.35997808593285,105.04311970776573,8.020800224296398,72.3387637921469,201.35997808593285,,vancouver
289.3232668314255,91.48784683822927,163.61251203992083,45.54418269026728,289.3232668314255,,vancouver
184.94377242652837,151.7543322381457,287.81766466470657,103.44053808565046,287.81766466470657,,vancouver
169.6895742893047,172.99450741472066,241.41117969177012,183.6455429412653,241.41117969177012,,vancouver
212.4987706394198,237.12421425516908,226.45279957958027,39.22169147735544,237.12421425516908,,vancouver
18.597756242554286,62.97943203737046,75.2681295705866,83.09729450576326,83.09729450576326,,vancouver
259.3175298110375,199.6887512412225,266.1202939772215,70.3077227777283,266.1202939772215,,vancouver
82.5691129899686,40.74426324355437,245.89782426995868,130.67452321129537,245.89782426995868,,vancouver
213.02029097892768,137.5038737280516,298.15441113520865,106.30838807252869,298.15441113520865,,vancouver
249.7385701578736,144.5892807178024,233.5519231297078,186.87840428328605,249.7385701578736,,vancouver
213.7453051499449,74.3948460152306,42.70371915073494,3.8239664741953856,213.7453051499449,,vancouver
176.6009554340423,80.99574431483057,219.360732678924,133.1991430059481,219.360732678924,,vancouver
193.0373358079296,153.10925648058992,43.47763733253369,113.1472603316795,193.0373358079296,,vancouver
190.4504917799401,133.15581277991637,147.4230513861615,40.78278558079009,190.4504917799401,,vancouver
240.0210813222035,64.86667572142392,239.56342404680305,26.276414130736995,240.0210813222035,,vancouver
176.76984556510112,126.30888989539407,162.88389464671616,33.86198221469933,176.76984556510112,,vancouver
231.1698161505044,68.23751227596173,22.93177728374612,28.36629042264492,231.1698161505044,,vancouver
210.2921503672446,174.80919643923116,271.2962053035769,22.56380595548045,271.2962053035769,,vancouver
181.3874255555912,52.19079179022813,27.891465868859203,35.18674530451986,181.3874255555912,,vancouver
178.01330577511828,213.2749329354454,82.14359541797015,64.50193970592001,213.2749329354454,,vancouver
162.57670435850895,133.03374940658767,46.17731664924011,85.23756703002228,162.57670435850895,,vancouver
71.55072333189335,110.87492652546736,133.15581277991637,86.92772198254296,110.87492652546736,,vancouver
265.22956218744935,193.34660104884784,86.15373562897307,145.6837518702222,265.22956218744935,,vancouver
194.41173183757087,32.41955138618268,252.0163491568293,120.16609354532486,252.0163491568293,,vancouver
55.29389330289161,56.51294544922304,188.6598444942524,16.762183962541844,188.6598444942524,,vancouver
245.7702894977357,71.33363380820934,87.76717368096621,2.1038740332124823,245.7702894977357,,vancouver
252.858739546379,95.28468381283784,48.82912843278868,98.05390918318716,252.858739546379,,vancouver
152.3371431878267,38.96530818184051,162.49146923249958,43.47781839512808,162.49146923249958,,vancouver
170.3479027830497,81.23181903793721,276.05976051012385,91.91401642985254,276.05976051012385,,vancouver
187.66701401845205,155.86465164599176,21.57332404933212,138.45411137746615,187.66701401845205,,vancouver
283.9256884247828,183.89754642717315,244.64523407249692,128.07404817528325,283.9256884247828,,vancouver
171.00331003677886,71.59727458701026,24.76383992998389,35.56434147595907,171.00331003677886,,vancouver
55.799257970801634,146.71699199685344,204.2553910629016,160.1215358669391,204.2553910629016,,vancouver
290.23468945729485,93.7294257198528,286.0744667094298,41.5131316733177,290.23468945729485,,vancouver
174.26130869741974,114.58060784970309,163.66746719949035,95.08868634951251,174.26130869741974,,vancouver
13.191453187784305,154.41396865019513,287.67894434936,115.89908176189392,287.67894434936,,vancouver
206.3215472268499,231.0229469354813,282.7501702526405,137.23228508067572,282.7501702526405,,vancouver
186.63101256864616,122.68700638729705,8.558105664359168,36.53164631707388,186.63101256864616,,vancouver
183.1147306393269,133.91488413429613,64.71420241088487,119.79803675482496,183.1147306393269,,vancouver
44.991627510612005,133.15581277991637,299.0619932141183,120.94741110177311,299.0619932141183,,vancouver
226.6377483939044,164.52360383599247,11.037119728136354,103.06210859748649,226.6377483939044,,vancouver
160.5854092893873,6.7639577007006375,244.5409038789451,67.13259487631183,244.5409038789451,,vancouver
61.42709436162674,42.14518485273821,157.44688674435244,142.63220413894757,157.44688674435244,,vancouver
161.88855750867478,79.97527902807825,46.241126102806426,90.6615581109964,161.88855750867478,,vancouver
218.59947618611187,118.28086181695735,133.15581277991637,192.9284625321555,218.59947618611187,,vancouver
159.540343361092,133.23443891092052,186.66860635355692,151.42502407146222,186.66860635355692,,vancouver
183.26754645382343,175.45774231643858,110.94277169439825,102.31807669851892,183.26754645382343,,vancouver
276.64477269017715,179.33773413019122,1.6370743744514862,116.67733578668398,276.64477269017715,,vancouver
258.02698414880706,121.38819994305013,40.920961821772366,103.15102082708596,258.02698414880706,,vancouver
288.9376976030199,160.2913164666897,243.36519017546408,39.92438395155163,288.9376976030199,,vancouver
180.7904927961037,159.87413741389312,133.15581277991637,168.1584627524889,180.7904927961037,,vancouver
225.43837693772412,196.60550499725844,86.14826687398678,155.61466431144214,225.43837693772412,,vancouver
222.29190120420483,122.79157683255394,212.61883358413905,11.820307188382396,222.29190120420483,,vancouver
117.8777497382786,236.9768691524091,238.02140753736725,107.48241907932724,238.02140753736725,,vancouver
187.95213924309343,66.01575839847733,205.35266410824931,1.2502832421514136,205.35266410824931,,vancouver
272.28772037461687,57.72223010517248,219.650430286797,30.491028622925427,272.28772037461687,,vancouver
211.47766024090285,4.3293633142076,35.2200612403934,167.7076573214883,211.47766024090285,,vancouver
275.03654481168235,148.38950115903864,26.344596702287888,97.20414670971662,275.03654481168235,,vancouver
269.8327506855801,166.93782365823876,7.453488721468565,30.60095044735862,269.8327506855801,,vancouver
290.80116695452966,298.66545679149885,46.78801868658389,20.12640754541808,298.66545679149885,,vancouver
260.94778132509134,138.93050134621495,281.5353127531757,30.393996446102022,281.5353127531757,,vancouver
119.66489815247468,131.31308099138,296.5440370257367,43.1039356634171,296.5440370257367,,vancouver
252.202713421804,178.53869481287674,48.54791962128824,172.19977413432707,252.202713421804,,vancouver
260.12705011618186,63.77101591140763,93.63698346642816,184.70416310719895,260.12705011618186,,vancouver
202.2432509974906,62.91882407552958,6.004586582450462,28.707693184221583,202.2432509974906,,vancouver
220.26447272297472,138.70562507445325,284.9713023379029,45.50647632049084,284.9713023379029,,vancouver
174.290669616266,142.58762149653268,257.6226573746404,6.8514990851976485,257.6226573746404,,vancouver
209.65431159252995,229.2146377276697,91.61829747551332,60.477839254954375,229.2146377276697,,vancouver
181.6761543900833,196.0415638453308,223.26679633575324,108.24929029415608,223.26679633575324,,vancouver
280.9118019031711,61.43787725356853,224.3080722526179,52.4754412678673,280.9118019031711,,vancouver
216.24712908412164,14.549905812906266,205.97861900991748,41.78913795317533,216.24712908412164,,vancouver
162.35898106657658,135.79083502127315,271.3201225610928,60.16721392632724,271.3201225610928,,vancouver
145.88739415035323,179.83314627623437,12.54372046044859,20.33726826769492,179.83314627623437,,vancouver
237.4071989937756,142.06467564820238,33.274320413211164,115.14856137383704,237.4071989937756,,vancouver
173.8161768238258,52.50673902964304,27.720101394687305,185.04036446442163,185.04036446442163,,vancouver
172.2053179059464,43.08082365471447,105.7017538358981,23.092530219192327,172.2053179059464,,vancouver
263.5893090121048,203.8611689223956,194.01962164974168,173.5985053910758,263.5893090121048,,vancouver
4.99373817619495,143.9602828573776,223.91752745221535,183.7777639036817,223.91752745221535,,vancouver
187.580139393882,106.31352102111256,213.12088143317325,40.6576218575649,213.12088143317325,,vancouver
220.98124436476525,248.91400046118704,0.2773184932603335,133.15581277991637,248.91400046118704,,vancouver
226.80204807076535,264.8970674615928,212.13415409595157,99.41197225034983,264.8970674615928,,vancouver
178.99642674252345,164.48807558317617,230.90014908103623,57.88330308800778,230.90014908103623,,vancouver
163.1652635768646,199.7614051469565,129.9960668741401,90.88009369967406,199.7614051469565,,vancouver
182.3122920363041,152.89027342752362,293.04856072718417,134.84261021999504,293.04856072718417,,vancouver
267.3435782996152,174.31165912051878,12.840602604976674,33.43148014283377,267.3435782996152,,vancouver
225.68155801812367,158.42786149061718,132.20287646841106,192.63121457125143,225.68155801812367,,vancouver
160.34525059599434,181.3545746712128,289.7604901920204,167.20279027468956,289.7604901920204,,vancouver
194.1582315188629,115.58826638838649,260.6269599338908,74.47775215388796,260.6269599338908,,vancouver
190.20705659836412,133.15581277991637,43.463409059635616,124.92782913330338,190.20705659836412,,vancouver
249.27170827687328,198.83863757433176,27.364473069345312,104.295245575377,249.27170827687328,,vancouver
98.19726633627312,2.7130599826263677,85.5028729344883,2.736578459627554,98.19726633627312,,vancouver
178.13761611953674,80.72498153119766,170.76910260215715,138.02432192765164,178.13761611953674,,vancouver
299.1161653607674,159.77253992669893,7.951814748703845,101.61692767314211,299.1161653607674,,vancouver
164.94095516249632,163.99399974482284,83.21437075670161,45.1908752003799,164.94095516249632,,vancouver
41.719204401892426,103.45652547577215,163.2451640863342,87.45181970240185,163.2451640863342,,vancouver
274.16956270490067,70.10743795792008,237.51350511328832,91.6960443754082,274.16956270490067,,vancouver
250.52433157830495,191.28707906820944,1.1739150616609837,61.61031750766311,250.52433157830495,,vancouver
244.4168575313094,133.15581277991637,262.3856790865275,133.15581277991637,262.3856790865275,,vancouver
283.5356878943495,158.25345993612433,218.78606073454236,61.7053955647641,283.5356878943495,,vancouver
195.809305470519,149.3668754014775,67.92802034691428,72.88525170715437,195.809305470519,,vancouver
278.4148262579659,121.38275454117232,11.939638092895692,36.937838465048415,278.4148262579659,,vancouver
178.8466991694625,272.8544679640668,201.3405657787166,139.55681546206404,272.8544679640668,,vancouver
282.3252561164659,154.4898732372543,260.1754960494362,119.6175709886258,282.3252561164659,,vancouver
288.5978383863445,53.61811428911346,214.36654241820213,98.89438618295988,288.5978383863445,,vancouver
165.1426557473848,296.11296644607285,30.85421376362292,111.47055636262304,296.11296644607285,,vancouver
157.55289180237492,146.21291336272668,161.44853657702856,148.0117274985289,161.44853657702856,,vancouver
97.2585990741296,67.16514299563869,177.5782362995054,96.01426815932392,177.5782362995054,,vancouver
174.11081727393548,60.28642242355218,115.64821384850528,41.27090078962067,174.11081727393548,,vancouver
156.6072026284526,94.24050949902856,215.33072800162776,33.93598431656734,215.33072800162776,,vancouver
229.0800245656469,112.35054543003022,124.53785373460389,21.90140993794089,229.0800245656469,,vancouver
183.10644947896887,60.97170181590409,243.05358760500013,8.96376919898155,243.05358760500013,,vancouver
101.90998356266115,104.67012969721854,18.10614725745528,60.62854843281832,104.67012969721854,,vancouver
241.43152990433867,1.6711373411439172,221.6318715242599,105.59355139652035,241.43152990433867,,vancouver
87.37728551554389,65.59721626006049,266.5315885897926,68.4219746799033,266.5315885897926,,vancouver
188.9578610159608,65.70959179920361,105.74672000266116,90.6003900677268,188.9578610159608,,vancouver
155.6236211244995,128.7492757918842,113.479487921308,138.84774129336628,155.6236211244995,,vancouver
90.06917087533495,257.2853885964423,102.6066651302366,142.88700127278946,257.2853885964423,,vancouver
236.58306692123807,99.66771683227576,233.94446852287365,161.481045632494,236.58306692123807,,vancouver
195.28563681425013,52.39509258336128,279.77148556186364,15.748385537225118,279.77148556186364,,vancouver
89.19600321536834,78.01747535373686,297.1912860510769,74.45914146571103,297.1912860510769,,vancouver
215.6922883913217,124.74189720038564,238.61465914996535,94.13836449525772,238.61465914996535,,vancouver
210.79358903039025,154.4931197542271,13.98892549056929,160.08048330837354,210.79358903039025,,vancouver
190.35748678044095,90.89833477328054,11.852197360454458,102.14676927127532,190.35748678044095,,vancouver
253.26841179362344,175.69307789034656,292.7220649617781,77.22777793096532,292.7220649617781,,vancouver
169.34823194968166,236.44708752310208,226.6200495597733,75.29623401472,236.44708752310208,,vancouver
273.9564769895758,134.67018214843486,1.1382228385606834,40.093461342483394,273.9564769895758,,vancouver
285.31695700315686,124.3866635902045,214.78919936135867,96.036778093812,285.31695700315686,,vancouver
190.40001003551973,119.6742269853142,76.68389291518534,118.17553011981788,190.40001003551973,,vancouver
240.32498615066595,139.27447378688058,256.26705640965986,143.79181682295174,256.26705640965986,,vancouver
182.3000928982446,27.06261544372879,47.737311200122,44.15469515917559,182.3000928982446,,vancouver
234.4459317700319,83.93367312392932,190.13248941376455,125.89376512769056,234.4459317700319,,vancouver
172.46864700781757,86.27696912042167,198.76793369079928,51.88629090545507,198.76793369079928,,vancouver
12.095618276736106,266.9451617508797,46.48136387852251,171.49650934729925,266.9451617508797,,vancouver
166.46304932381483,153.00895523619033,220.4275529794962,96.71080089777602,220.4275529794962,,vancouver
97.02911298422012,99.32548910324,79.07030883264136,28.19908190550658,99.32548910324,,vancouver
21.941999314072785,120.96071425824606,152.6798198184351,84.74214403478977,152.6798198184351,,vancouver
0.149384919694596,149.491246610016,53.61143537781504,58.268774212311335,149.491246610016,,vancouver
176.79816680768823,162.58445625794928,42.89030563991513,96.32730292048902,176.79816680768823,,vancouver
168.13892512256734,131.76923276645846,263.87057317748423,33.7204334269491,263.87057317748423,,vancouver
32.31670152398005,188.28184838785523,49.42323248435583,45.19413175399395,188.28184838785523,,vancouver
103.90792279457648,82.43821803267467,280.97243346724,80.35808877586994,280.97243346724,,vancouver
286.1675874665713,83.68418023345376,232.52114011602745,11.469231140345675,286.1675874665713,,vancouver
251.78030101711207,244.43816534613188,164.3198772551071,72.21755519231851,251.78030101711207,,vancouver
237.6610519105779,84.82138964893666,233.13949863240327,90.65687413334862,237.6610519105779,,vancouver
278.14591551093935,16.648508506281363,258.7644497323996,158.2339983336668,278.14591551093935,,vancouver
157.1712682195897,219.2903659164261,294.02533837054176,96.10706524776155,294.02533837054176,,vancouver
57.233118721503,69.77432286263986,18.41913288088419,113.545010823565,113.545010823565,,vancouver
233.815332724509,15.821686388492608,12.23095382838612,75.19605443616459,233.815332724509,,vancouver
151.78570052938923,296.977508707392,21.48090878686344,138.1524391047071,296.977508707392,,vancouver
298.6254241733797,101.93449355448892,293.737928371482,88.23608838352995,298.6254241733797,,vancouver
154.21331164284246,89.42365383165406,208.332506043196,119.74233355423632,208.332506043196,,vancouver
194.07247598638023,236.6572097283925,83.28622319543368,184.7078617906294,236.6572097283925,,vancouver
157.45563623012364,168.3761605541453,127.18685264030962,156.23155051636226,168.3761605541453,,vancouver
166.67638839710517,181.12126842803863,196.1907911447836,52.89682306488574,196.1907911447836,,vancouver
257.833310488372,87.02933255369234,259.6420474848778,10.568219248152747,259.6420474848778,,vancouver
284.81407764868845,228.92797453897836,165.85546834511587,91.4779302351326,284.81407764868845,,vancouver
